ID,注册时间,注册资本,行业,区域,企业类型,控制人类型,控制人持股比例,flag
1317924,2011,7080,服务业,湖南,有限责任公司,自然人,0.63,NA
1318096,2008,1920,社区服务,福建,有限责任公司,企业法人,0.55,NA
1318254,2005,1070,商业服务业,广东,合伙企业,企业法人,0.55,NA
1318853,2002,5850,社区服务,NA,农民专业合作社,自然人,0.9,NA
1318868,2006,5210,交通运输业,福建,有限责任公司,自然人,0.94,NA
1319130,2002,6130,工业,湖北,有限责任公司,自然人,0.85,NA
1319197,2005,9280,交通运输业,山东,股份有限公司,企业法人,0.74,NA
1319288,2003,6150,服务业,福建,集体所有制企业,自然人,0.54,NA
1319426,2009,4630,交通运输业,广西,集体所有制企业,自然人,0.7,NA
1319484,2012,9190,服务业,湖北,农民专业合作社,NA,0.99,NA
1320014,2006,5170,服务业,江西,农民专业合作社,自然人,0.88,NA
1320370,2006,4890,社区服务,湖南,有限责任公司,企业法人,0.93,NA
1320504,2005,520,交通运输业,江西,有限责任公司,企业法人,0.54,NA
1320845,2002,5350,服务业,湖南,合伙企业,企业法人,0.84,NA
1321090,2007,8010,商业服务业,福建,有限责任公司,自然人,0.76,NA
1321252,NA,1440,服务业,福建,农民专业合作社,自然人,0.53,NA
1321475,2011,5100,社区服务,湖南,集体所有制企业,自然人,0.67,NA
1321552,2002,7680,零售业,广东,农民专业合作社,自然人,0.74,NA
1321676,2001,1620,工业,湖南,有限责任公司,自然人,0.71,NA
1321703,2010,5170,社区服务,湖北,有限责任公司,企业法人,0.69,NA
1321911,2000,8620,交通运输业,福建,集体所有制企业,自然人,0.68,NA
1322105,2004,8220,工业,山东,合伙企业,企业法人,0.59,NA
1322290,2010,810,零售业,湖南,集体所有制企业,企业法人,0.61,NA
1323127,2011,1270,零售业,山东,集体所有制企业,企业法人,0.57,NA
1324278,2002,4150,社区服务,广东,有限责任公司,自然人,0.73,NA
1324437,2002,5540,服务业,江西,集体所有制企业,企业法人,0.67,NA
1324486,2007,5440,社区服务,山东,有限责任公司,自然人,0.64,NA
1324976,2000,7900,社区服务,福建,合伙企业,企业法人,0.76,NA
1325216,2000,290,交通运输业,广西,股份有限公司,自然人,0.89,NA
1325275,2008,3490,工业,湖南,农民专业合作社,企业法人,0.75,NA
1325286,2009,6910,服务业,湖北,农民专业合作社,自然人,0.96,NA
1325292,2001,7560,工业,湖南,股份有限公司,企业法人,NA,NA
1325384,2014,7900,服务业,广东,农民专业合作社,自然人,0.66,NA
1325722,2004,4420,社区服务,广西,农民专业合作社,自然人,0.99,NA
1325791,2001,7120,零售业,广东,股份有限公司,企业法人,0.66,NA
1326104,2011,170,交通运输业,湖北,农民专业合作社,自然人,0.84,NA
1326321,2006,4630,零售业,福建,股份有限公司,自然人,0.94,NA
1326468,2004,1100,零售业,湖北,有限责任公司,自然人,0.75,NA
1326549,2002,5640,零售业,湖南,合伙企业,自然人,0.9,NA
1326732,2013,970,零售业,福建,合伙企业,企业法人,0.57,NA
1327078,2003,130,工业,福建,合伙企业,自然人,0.71,NA
1327346,2007,440,交通运输业,广西,合伙企业,自然人,0.56,NA
1327440,2006,6260,工业,山东,农民专业合作社,自然人,0.78,NA
1327832,2005,5700,服务业,福建,农民专业合作社,企业法人,0.84,NA
1327949,2011,7690,社区服务,山东,农民专业合作社,企业法人,0.61,NA
1328051,2002,8040,交通运输业,湖南,集体所有制企业,企业法人,0.58,NA
1328127,2001,2060,NA,福建,股份有限公司,企业法人,0.84,NA
1328174,2008,8720,工业,山东,股份有限公司,企业法人,0.52,NA
1328316,2004,6090,零售业,江西,合伙企业,企业法人,0.79,NA
1328557,2000,4630,社区服务,湖南,合伙企业,自然人,0.59,NA
1328591,2008,2990,服务业,湖南,集体所有制企业,企业法人,0.8,NA
1328648,2005,7130,交通运输业,湖南,股份有限公司,自然人,0.83,NA
1328671,2001,4210,社区服务,湖南,农民专业合作社,企业法人,0.68,NA
1328867,2011,680,零售业,江西,集体所有制企业,企业法人,0.54,NA
1329024,2011,6610,零售业,福建,农民专业合作社,企业法人,0.72,NA
1329037,2005,9280,社区服务,江西,合伙企业,企业法人,0.62,NA
1329893,2006,5330,服务业,湖北,集体所有制企业,企业法人,0.87,NA
1329898,2011,2630,交通运输业,福建,有限责任公司,企业法人,0.54,NA
1329917,2010,3330,服务业,山东,股份有限公司,自然人,0.63,NA
1330067,2012,8020,社区服务,广东,集体所有制企业,自然人,0.8,NA
1330250,2006,960,工业,山东,股份有限公司,企业法人,0.66,NA
1330266,2007,4900,服务业,广西,股份有限公司,企业法人,0.53,NA
1330542,2012,7770,社区服务,湖南,集体所有制企业,自然人,0.56,NA
1331017,2001,7410,商业服务业,山东,股份有限公司,企业法人,0.6,NA
1331067,2001,2520,服务业,广西,有限责任公司,企业法人,0.72,NA
1331129,2013,7520,交通运输业,福建,合伙企业,自然人,0.55,NA
1331679,2000,4540,商业服务业,福建,合伙企业,自然人,0.68,NA
1331944,2007,1500,交通运输业,广西,股份有限公司,自然人,0.94,NA
1331959,2014,2160,服务业,福建,合伙企业,企业法人,0.8,NA
1332180,2001,9810,零售业,江西,集体所有制企业,企业法人,0.87,NA
1332214,2004,7050,商业服务业,江西,有限责任公司,自然人,0.92,NA
1332494,2001,9610,交通运输业,江西,股份有限公司,自然人,0.54,NA
1332534,2006,7960,零售业,福建,合伙企业,企业法人,0.91,NA
1332755,2011,1510,社区服务,江西,股份有限公司,自然人,0.9,NA
1332775,2003,6640,零售业,湖北,集体所有制企业,企业法人,0.56,NA
1333325,2012,8080,交通运输业,山东,农民专业合作社,企业法人,0.92,NA
1333379,2013,9730,交通运输业,江西,农民专业合作社,企业法人,0.56,NA
1333828,2008,990,商业服务业,江西,农民专业合作社,自然人,0.96,NA
1334095,2012,6750,商业服务业,广东,股份有限公司,自然人,0.85,NA
1334481,2004,1190,工业,江西,农民专业合作社,自然人,0.97,NA
1335014,2000,3760,零售业,山东,合伙企业,自然人,0.86,NA
1335370,2012,4390,社区服务,江西,合伙企业,自然人,0.62,NA
1335424,2008,9610,服务业,福建,有限责任公司,企业法人,0.89,NA
1335465,2004,8170,工业,广西,合伙企业,自然人,0.7,NA
1335815,2009,9010,服务业,福建,合伙企业,企业法人,0.97,NA
1336076,2012,730,商业服务业,湖北,集体所有制企业,企业法人,0.76,NA
1336102,2001,2960,零售业,福建,合伙企业,企业法人,0.56,NA
1337011,2003,140,社区服务,福建,合伙企业,企业法人,0.81,NA
1337798,2006,7760,商业服务业,福建,集体所有制企业,企业法人,0.73,NA
1337808,2002,5340,商业服务业,湖南,农民专业合作社,企业法人,0.52,NA
1338004,2006,370,服务业,江西,NA,NA,0.54,NA
1338047,2010,5780,交通运输业,江西,股份有限公司,自然人,0.52,NA
1338183,2012,7370,零售业,湖南,有限责任公司,企业法人,0.9,NA
1338388,2014,4870,社区服务,广西,集体所有制企业,自然人,0.66,NA
1338686,2010,2880,服务业,江西,合伙企业,自然人,0.68,NA
1338816,2001,9080,商业服务业,广东,合伙企业,自然人,0.86,NA
1339135,2010,3150,商业服务业,广东,集体所有制企业,自然人,0.63,NA
1339556,2008,5550,商业服务业,湖北,有限责任公司,自然人,0.69,NA
1339597,2005,140,商业服务业,湖南,合伙企业,自然人,0.79,NA
1339730,2004,2700,商业服务业,湖南,集体所有制企业,自然人,0.99,NA
1339868,2004,6480,工业,福建,集体所有制企业,自然人,0.61,NA
1339889,2014,5430,服务业,广西,集体所有制企业,企业法人,0.78,NA
1339893,2009,110,社区服务,广西,集体所有制企业,企业法人,1,NA
1340206,2002,8650,交通运输业,广东,合伙企业,自然人,0.61,NA
1340680,2000,3960,交通运输业,福建,合伙企业,企业法人,0.77,NA
1340889,2004,2910,商业服务业,福建,集体所有制企业,自然人,0.67,NA
1341223,2001,9080,工业,湖北,股份有限公司,企业法人,0.88,NA
1341707,2010,6040,服务业,湖南,有限责任公司,自然人,0.64,NA
1341956,2009,2770,服务业,福建,合伙企业,企业法人,0.51,NA
1342373,2011,2740,服务业,广东,股份有限公司,自然人,0.66,NA
1342510,2007,8040,工业,广西,有限责任公司,企业法人,0.65,NA
1343323,2012,9630,服务业,湖北,有限责任公司,企业法人,0.57,NA
1343648,2012,9310,服务业,湖南,农民专业合作社,自然人,0.73,NA
1343736,NA,3690,服务业,湖北,股份有限公司,自然人,0.77,NA
1343886,2002,NA,零售业,福建,集体所有制企业,自然人,0.75,NA
1343987,2012,9120,交通运输业,福建,有限责任公司,企业法人,0.65,NA
1344634,2006,7350,服务业,广西,合伙企业,自然人,0.71,NA
1344677,2014,8710,工业,湖南,有限责任公司,企业法人,0.85,NA
1344788,2002,5390,交通运输业,江西,农民专业合作社,企业法人,0.66,NA
1345185,2014,4460,工业,湖南,合伙企业,企业法人,0.92,NA
1345412,2007,750,工业,广东,股份有限公司,企业法人,0.73,NA
1345418,2001,NA,零售业,湖北,合伙企业,企业法人,0.76,NA
1345530,2014,7210,服务业,湖北,合伙企业,企业法人,0.77,NA
1345629,2008,3690,交通运输业,湖北,合伙企业,自然人,0.53,NA
1345732,2001,7290,工业,山东,集体所有制企业,企业法人,0.95,NA
1346087,2009,5670,交通运输业,湖北,股份有限公司,自然人,0.67,NA
1346271,2001,2750,交通运输业,广西,农民专业合作社,自然人,0.75,NA
1346648,2000,910,工业,广西,集体所有制企业,企业法人,NA,NA
1346654,2008,3200,服务业,广西,集体所有制企业,自然人,0.58,NA
1347285,2005,1250,交通运输业,湖北,股份有限公司,自然人,0.99,NA
1347413,2006,2380,商业服务业,湖北,农民专业合作社,NA,0.63,NA
1347765,2001,5990,社区服务,湖南,合伙企业,企业法人,0.56,NA
1348324,2014,6150,交通运输业,福建,有限责任公司,自然人,0.8,NA
1348798,2004,5840,商业服务业,湖南,股份有限公司,企业法人,0.71,NA
1348799,2006,2520,零售业,江西,股份有限公司,自然人,0.96,NA
1348923,2001,5180,社区服务,湖南,合伙企业,自然人,0.85,NA
1349053,2002,630,服务业,湖北,合伙企业,自然人,0.91,NA
1349454,2009,1870,交通运输业,福建,合伙企业,企业法人,0.91,NA
1349486,2014,1800,工业,广东,股份有限公司,企业法人,0.55,NA
1349889,2005,8290,工业,湖北,有限责任公司,自然人,0.73,NA
1349960,2007,4530,工业,广西,合伙企业,自然人,0.97,NA
1350188,2004,3630,社区服务,湖南,农民专业合作社,自然人,0.63,NA
1350385,2012,5050,零售业,江西,股份有限公司,自然人,0.57,NA
1350441,2006,2800,社区服务,山东,集体所有制企业,企业法人,0.79,NA
1350613,2004,7680,商业服务业,湖北,有限责任公司,企业法人,0.57,NA
1350654,2004,4200,服务业,福建,农民专业合作社,自然人,0.98,NA
1350864,2004,5250,商业服务业,湖北,农民专业合作社,自然人,0.83,NA
1351132,2005,8750,服务业,湖南,农民专业合作社,自然人,0.95,NA
1351368,2006,7810,服务业,湖南,股份有限公司,企业法人,0.84,NA
1351405,2011,3460,服务业,福建,集体所有制企业,企业法人,0.87,NA
1351491,2013,7990,商业服务业,湖南,合伙企业,企业法人,0.63,NA
1351512,2014,6180,服务业,广东,有限责任公司,自然人,0.61,NA
1351818,2006,7390,商业服务业,福建,有限责任公司,自然人,0.81,NA
1351901,2002,210,服务业,广东,股份有限公司,自然人,0.86,NA
1352394,2014,1820,交通运输业,湖北,股份有限公司,自然人,1,NA
1352537,2001,3760,服务业,广西,集体所有制企业,企业法人,1,NA
1352889,2010,3360,交通运输业,湖南,集体所有制企业,自然人,0.76,NA
1352937,2003,430,社区服务,湖北,股份有限公司,企业法人,0.63,NA
1353087,2010,9060,社区服务,江西,集体所有制企业,自然人,0.58,NA
1353128,2010,9770,工业,广西,农民专业合作社,自然人,0.67,NA
1353423,2014,6390,商业服务业,江西,股份有限公司,自然人,0.79,NA
1353721,2008,4570,服务业,湖北,股份有限公司,自然人,0.82,NA
1353757,2004,7220,零售业,广西,有限责任公司,企业法人,0.92,NA
1353878,2012,3690,工业,广东,集体所有制企业,企业法人,0.59,NA
1353885,2001,5080,社区服务,广东,农民专业合作社,企业法人,0.74,NA
1353922,2008,2970,工业,湖南,有限责任公司,自然人,0.96,NA
1354250,2008,5800,零售业,山东,农民专业合作社,企业法人,0.61,NA
1354318,2010,4460,零售业,湖南,合伙企业,企业法人,0.56,NA
1354976,2002,8070,社区服务,湖北,有限责任公司,自然人,0.66,NA
1355197,2005,7600,零售业,福建,合伙企业,企业法人,0.75,NA
1355397,2012,7900,商业服务业,湖北,股份有限公司,自然人,0.65,NA
1355442,2006,1430,交通运输业,湖北,股份有限公司,自然人,1,NA
1355526,2006,2170,服务业,湖北,合伙企业,自然人,0.56,NA
1355535,2009,3700,商业服务业,广西,有限责任公司,自然人,0.59,NA
1356419,2003,3910,工业,湖南,集体所有制企业,自然人,0.62,NA
1356508,2009,2200,社区服务,湖南,股份有限公司,企业法人,0.6,NA
1356558,2012,7690,工业,江西,农民专业合作社,企业法人,0.87,NA
1356612,2000,1330,工业,江西,股份有限公司,自然人,0.58,NA
1356710,2001,6000,工业,广东,有限责任公司,自然人,0.83,NA
1356742,2005,2300,交通运输业,广西,农民专业合作社,自然人,0.55,NA
1356905,2011,8180,交通运输业,湖南,农民专业合作社,自然人,0.84,NA
1356913,2006,8120,零售业,江西,集体所有制企业,自然人,0.62,NA
1356961,2001,5980,社区服务,湖南,股份有限公司,企业法人,0.54,NA
1356999,2002,9480,零售业,福建,股份有限公司,自然人,0.61,NA
1357075,2012,8940,交通运输业,山东,合伙企业,企业法人,0.73,NA
1357250,2009,1090,商业服务业,山东,有限责任公司,自然人,0.95,NA
1357290,2001,4010,工业,湖南,农民专业合作社,企业法人,0.72,NA
1357407,2006,1770,商业服务业,江西,股份有限公司,企业法人,0.98,NA
1358199,2006,810,商业服务业,广西,股份有限公司,自然人,0.61,NA
1358379,2006,190,服务业,江西,合伙企业,企业法人,0.89,NA
1358591,2006,8670,商业服务业,湖南,集体所有制企业,自然人,0.74,NA
1358709,2004,8950,服务业,湖北,股份有限公司,企业法人,0.65,NA
1359077,2008,1820,社区服务,江西,农民专业合作社,自然人,0.54,NA
1359354,2010,190,交通运输业,福建,有限责任公司,企业法人,0.9,NA
1359520,2008,9500,社区服务,江西,农民专业合作社,企业法人,0.87,NA
1359891,2011,9510,社区服务,广西,有限责任公司,企业法人,0.8,NA
1360437,2013,7680,工业,江西,农民专业合作社,企业法人,0.8,NA
1360860,2012,3940,商业服务业,山东,集体所有制企业,企业法人,0.89,NA
1360887,2009,1390,工业,广东,股份有限公司,自然人,0.56,NA
1361043,2012,790,零售业,福建,有限责任公司,企业法人,0.6,NA
1361443,2008,2360,商业服务业,湖南,合伙企业,企业法人,0.61,NA
1362103,2001,600,商业服务业,湖北,集体所有制企业,企业法人,0.97,NA
1362173,2004,7140,零售业,湖南,股份有限公司,自然人,0.82,NA
1362244,2006,7310,零售业,湖南,合伙企业,企业法人,0.88,NA
1362266,2007,890,交通运输业,福建,集体所有制企业,企业法人,0.56,NA
1362477,2011,6910,工业,湖南,合伙企业,自然人,0.63,NA
1362606,2011,4030,零售业,山东,集体所有制企业,自然人,0.73,NA
1362692,2011,710,服务业,江西,股份有限公司,企业法人,0.69,NA
1363028,2005,3660,交通运输业,广西,合伙企业,自然人,0.67,NA
1363314,2002,1330,商业服务业,福建,合伙企业,自然人,0.85,NA
1363779,2009,5070,零售业,福建,农民专业合作社,自然人,0.63,NA
1364430,2010,1200,商业服务业,广东,合伙企业,企业法人,0.9,NA
