ID,year,从业人数,资产总额,负债总额,营业总收入,主营业务收入,利润总额,净利润,纳税总额,所有者权益合计
5977313,2015,43,37170,33040,137529,55011.6,13752.9,27505.8,55011.6,4130
5977314,2015,275,82740,76830,33096,23167.2,13238.4,-3309.6,0,5910
5977315,2015,386,157080,149600,47124,28274.4,4712.4,14137.2,9424.8,7480
5977316,2015,727,152670,145400,213738,106869,64121.4,-21373.8,0,7270
5977317,2015,373,58200,80025,29100,14550,11640,11640,11640,-21825
5977318,2015,975,20080,15060,16064,11244.8,6425.6,3212.8,6425.6,5020
5977319,2015,536,55600,72975,211280,147896,105640,0,42256,-17375
5977320,2015,309,27540,9180,41310,24786,4131,8262,16524,18360
5977321,2015,837,11550,22680,1155,924,577.5,0,693,-11130
5977322,2015,328,16700,6680,16700,10020,6680,3340,10020,10020
5977323,2015,117,62400,85800,87360,52416,43680,26208,17472,-23400
5977324,2015,394,30000,22500,99000,59400,49500,29700,19800,7500
5977325,2015,464,11790,3930,58950,23580,17685,-5895,0,7860
5977326,2015,526,33600,16000,43680,NA,17472,0,17472,17600
5977327,2015,362,2580,2150,12126,6063,1212.6,0,2425.2,430
5977328,2015,226,49410,23790,227286,90914.4,113643,68185.8,45457.2,25620
5977329,2015,108,4530,0,15855,11098.5,6342,-1585.5,0,4530
5977330,2015,692,153450,300080,230175,138105,115087.5,46035,138105,-146630
5977331,2015,262,224160,329235,470736,376588.8,188294.4,188294.4,188294.4,-105075
5977332,2015,214,41340,38160,190164,114098.4,38032.8,38032.8,76065.6,3180
5977333,2015,863,29520,57400,76752,30700.8,23025.6,7675.2,46051.2,-27880
5977334,2015,343,120240,230460,228456,114228,68536.8,0,91382.4,-110220
5977335,2015,294,100080,45870,50040,30024,15012,15012,30024,54210
5977336,2015,137,284400,137460,1308240,915768,392472,130824,523296,146940
5977337,2015,358,395120,579210,1619992,1133994.4,323998.4,647996.8,647996.8,-184090
5977338,2015,83,489450,963840,2251470,900588,450294,0,450294,-474390
5977339,2015,829,255000,377400,306000,183600,91800,61200,122400,-122400
5977340,2015,172,37570,69360,165308,115715.6,82654,33061.6,33061.6,-31790
5977341,2015,322,48600,68040,199260,79704,19926,19926,39852,-19440
5977342,2015,952,298000,435825,655600,393360,196680,131120,262240,-137825
5977343,2015,640,293760,285600,969408,775526.4,290822.4,0,193881.6,8160
5977344,2015,978,65000,123500,175500,122850,70200,-17550,0,-58500
5977345,2015,751,85200,163300,42600,34080,4260,4260,25560,-78100
5977346,2015,397,1650,770,1320,924,660,0,528,880
5977347,2015,735,94640,131040,274456,137228,54891.2,27445.6,164673.6,-36400
5977348,2015,395,99800,89820,149700,59880,14970,29940,59880,9980
5977349,2015,747,628550,618880,1571375,1099962.5,785687.5,314275,314275,9670
5977350,2015,168,153300,297840,337260,269808,33726,0,202356,-144540
5977351,2015,881,151800,289800,151800,75900,75900,60720,30360,-138000
5977352,2015,93,236500,347655,1111550,778085,333465,111155,444620,-111155
5977353,2015,762,107900,155625,129480,64740,51792,38844,77688,-47725
5977354,2015,314,29540,27430,11816,4726.4,4726.4,-1181.6,0,2110
5977355,2015,600,66500,96900,246050,147630,73815,24605,98420,-30400
5977356,2015,99,224910,216580,877149,701719.2,263144.7,263144.7,175429.8,8330
5977357,2015,538,195200,190320,117120,NA,35136,35136,23424,4880
5977358,2015,771,283950,138820,141975,99382.5,14197.5,14197.5,28395,145130
5977359,2015,600,137100,265060,315330,126132,157665,126132,63066,-127960
5977360,2015,237,43200,63180,120960,72576,36288,48384,72576,-19980
5977361,2015,944,175200,86140,490560,245280,196224,98112,196224,89060
5977362,2015,866,27840,38280,16704,6681.6,8352,-1670.4,0,-10440
5977363,2015,43,35550,16590,85320,68256,17064,25596,17064,18960
5977364,2015,570,22400,16800,103040,61824,20608,0,20608,5600
5977365,2015,196,79200,76560,110880,55440,22176,0,22176,2640
5977366,2015,846,183500,89915,917500,642250,183500,183500,367000,93585
5977367,2015,705,131600,64625,381640,190820,190820,152656,76328,66975
5977368,2015,416,40700,48840,93610,56166,28083,37444,56166,-8140
5977369,2015,441,38100,36830,60960,48768,6096,6096,12192,1270
5977370,2015,812,75700,34065,272520,218016,54504,0,163512,41635
5977371,2015,803,252450,370260,151470,106029,15147,-15147,0,-117810
5977372,2015,743,9800,0,19600,11760,7840,0,3920,9800
5977373,2015,771,79200,111375,150480,60192,75240,-15048,0,-32175
5977374,2015,859,106200,103250,286740,143370,86022,114696,57348,2950
5977375,2015,32,8160,13600,17952,8976,8976,-1795.2,0,-5440
5977376,2015,461,2960,3330,7992,6393.6,3996,3196.8,1598.4,-370
5977377,2015,523,22990,41800,16093,9655.8,3218.6,6437.2,9655.8,-18810
5977378,2015,360,183330,264810,513324,359326.8,205329.6,51332.4,307994.4,-81480
5977379,2015,69,90300,176300,424410,339528,127323,84882,254646,-86000
5977380,2015,738,28380,23650,31218,21852.6,6243.6,0,18730.8,4730
5977381,2015,690,96320,178880,173376,104025.6,34675.2,0,69350.4,-82560
5977382,2015,262,104960,98400,167936,83968,83968,0,67174.4,6560
5977383,2015,173,20680,9400,6204,3102,1861.2,1861.2,3722.4,11280
5977384,2015,181,76160,110160,106624,42649.6,31987.2,42649.6,21324.8,-34000
5977385,2015,797,157410,75790,676863,473804.1,67686.3,270745.2,135372.6,81620
5977386,2015,615,385800,379370,1851840,1296288,185184,370368,1111104,6430
5977387,2015,199,62240,27230,143152,57260.8,57260.8,42945.6,85891.2,35010
5977388,2015,52,56040,77055,268992,107596.8,134496,80697.6,107596.8,-21015
5977389,2015,535,1300,0,6370,5096,637,-637,0,1300
5977390,2015,796,36300,30250,58080,34848,5808,0,34848,6050
5977391,2015,NA,212000,413400,530000,212000,53000,-53000,0,-201400
5977392,2015,266,16880,6330,50640,25320,10128,-5064,0,NA
5977393,2015,555,402600,393450,563640,338184,281820,0,225456,9150
5977394,2015,453,5520,2415,18216,7286.4,7286.4,5464.8,10929.6,3105
5977395,2015,575,171360,328440,822528,658022.4,82252.8,246758.4,493516.8,-157080
5977396,2015,411,3540,2655,11682,7009.2,1168.2,3504.6,4672.8,885
5977397,2015,925,271150,266220,1355750,1084600,677875,406725,271150,4930
5977398,2015,722,48360,22165,125736,88015.2,50294.4,12573.6,50294.4,26195
5977399,2015,299,156780,229140,94068,37627.2,47034,37627.2,37627.2,-72360
5977400,2015,155,44100,55125,30870,12348,3087,6174,18522,-11025
5977401,2015,980,171990,327600,206388,165110.4,82555.2,-20638.8,0,-155610
5977402,2015,460,237750,234580,23775,14265,9510,9510,4755,3170
5977403,2015,980,13130,18180,55146,33087.6,11029.2,-5514.6,0,-5050
5977404,2015,239,58800,105840,258720,206976,25872,77616,51744,-47040
5977405,2015,687,1800,1650,8280,3312,2484,0,3312,150
5977406,2015,224,15300,10200,30600,12240,3060,6120,18360,5100
5977407,2015,330,82950,39500,49770,29862,24885,0,19908,43450
5977408,2015,508,338800,667920,237160,94864,94864,94864,142296,-329120
5977409,2015,34,25800,20640,49020,24510,24510,0,19608,5160
5977410,2015,225,3390,1130,4407,2203.5,440.7,881.4,881.4,2260
5977411,2015,737,137400,192360,659520,263808,131904,197856,395712,-54960
5977412,2015,393,1200,1050,2280,912,912,456,912,150
5977413,2015,258,55500,103600,249750,174825,124875,0,149850,-48100
5977414,2015,601,124950,121380,624750,499800,312375,124950,124950,3570
5977415,2015,355,97680,89540,293040,205128,29304,29304,175824,8140
5977416,2015,686,18900,8820,71820,28728,14364,0,43092,10080
5977417,2015,244,121800,179655,133980,66990,26796,26796,80388,-57855
5977418,2015,189,145280,136200,334144,200486.4,66828.8,100243.2,66828.8,9080
5977419,2015,912,62880,30130,144624,72312,43387.2,28924.8,57849.6,32750
5977420,2015,154,108480,50850,21696,8678.4,10848,0,4339.2,57630
5977421,2015,147,5580,10540,8928,4464,4464,2678.4,3571.2,-4960
5977422,2015,405,363840,712520,363840,291072,145536,145536,145536,-348680
5977423,2015,342,148960,287280,506464,303878.4,101292.8,202585.6,303878.4,-138320
5977424,2015,165,57400,NA,86100,34440,17220,34440,34440,-20090
5977425,2015,519,25550,20440,89425,71540,17885,0,53655,5110
5977426,2015,707,449120,220550,449120,314384,224560,179648,89824,228570
5977427,2015,129,132900,62020,106320,53160,21264,31896,42528,70880
5977428,2015,387,6600,6160,9900,3960,1980,2970,3960,440
5977429,2015,348,12240,12240,2448,1958.4,734.4,979.2,489.6,0
5977430,2015,408,241360,465480,1110256,888204.8,111025.6,111025.6,666153.6,-224120
5977431,2015,450,166000,78850,16600,11620,8300,-1660,0,87150
5977432,2015,449,73920,101640,177408,88704,88704,-17740.8,0,-27720
5977433,2015,774,537550,1058560,2365220,946088,473044,0,1419132,-521010
5977434,2015,618,429100,422970,2145500,1716400,214550,-214550,0,6130
5977435,2015,210,400680,195570,200340,100170,40068,0,80136,205110
5977436,2015,338,354060,691260,1380834,828500.4,276166.8,0,828500.4,-337200
5977437,2015,749,24640,36960,29568,23654.4,2956.8,11827.2,5913.6,-12320
5977438,2015,890,327500,160475,1342750,537100,402825,0,268550,167025
5977439,2015,804,162540,77400,682668,409600.8,68266.8,0,136533.6,85140
5977440,2015,579,15840,14520,4752,3801.6,475.2,1425.6,1900.8,1320
5977441,2015,70,24660,10275,19728,9864,1972.8,0,11836.8,14385
5977442,2015,25,264600,516600,423360,211680,169344,42336,254016,-252000
5977443,2015,496,79400,107190,134980,107984,53992,-13498,0,-27790
5977444,2015,737,64050,31110,70455,35227.5,28182,0,42273,32940
5977445,2015,686,19380,19380,9690,5814,969,3876,5814,0
5977446,2015,138,196140,93400,588420,294210,235368,176526,117684,102740
5977447,2015,171,58000,25375,185600,148480,92800,18560,74240,32625
5977448,2015,154,51840,23040,181440,NA,36288,18144,72576,28800
5977449,2015,515,35520,13320,46176,23088,18470.4,0,18470.4,22200
5977450,2015,821,102400,149760,378880,227328,189440,-37888,0,-47360
5977451,NA,910,474100,930960,758560,379280,379280,75856,151712,-456860
5977452,2015,874,27600,31050,126960,76176,12696,38088,50784,-3450
5977453,2015,817,10200,15300,4080,2040,408,408,2448,-5100
5977454,2015,859,4000,1750,14400,7200,7200,0,2880,2250
5977455,2015,513,3660,4575,2196,1537.2,1098,658.8,1317.6,-915
5977456,2015,509,81920,38400,352256,211353.6,70451.2,70451.2,70451.2,43520
5977457,2015,120,50220,71145,236034,94413.6,94413.6,70810.2,94413.6,-20925
5977458,2015,689,2910,3880,873,698.4,87.3,174.6,349.2,-970
5977459,2015,340,48800,71370,209840,146888,104920,0,41968,-22570
5977460,2015,250,42750,62700,98325,58995,19665,NA,0,-19950
5977461,2015,128,31500,56000,18900,7560,9450,5670,11340,-24500
5977462,2015,60,214800,411700,794760,556332,158952,0,317904,-196900
5977463,2015,500,22040,24795,83752,50251.2,8375.2,8375.2,33500.8,-2755
5977464,2015,222,124400,121290,174160,69664,34832,-17416,0,3110
5977465,2015,149,4900,4550,19110,9555,1911,-1911,0,350
5977466,2015,518,3640,0,11284,4513.6,1128.4,2256.8,2256.8,3640
5977467,2015,548,24800,11625,79360,63488,23808,15872,15872,13175
5977468,2015,671,30240,13230,21168,16934.4,2116.8,-2116.8,0,17010
5977469,2015,982,63920,111860,127840,63920,63920,-12784,0,-47940
5977470,2015,448,140200,266380,448640,358912,179456,-44864,0,-126180
5977471,2015,465,499000,244510,998000,399200,199600,399200,199600,254490
5977472,2015,855,76320,112095,213696,85478.4,64108.8,21369.6,42739.2,-35775
5977473,2015,843,11240,8430,40464,24278.4,4046.4,4046.4,16185.6,2810
5977474,2015,206,52320,25070,261600,183120,104640,0,104640,27250
5977475,2015,798,8800,17200,4400,3080,2200,1760,880,-8400
5977476,2015,105,388400,189345,1708960,NA,341792,0,341792,199055
5977477,2015,392,312000,306800,1341600,1073280,134160,0,804960,5200
5977478,2015,997,116620,216580,11662,8163.4,2332.4,2332.4,2332.4,-99960
5977479,2015,225,251460,487680,1005840,804672,201168,201168,402336,-236220
5977480,2015,653,294600,569560,235680,188544,94272,70704,47136,-274960
5977481,2015,881,92520,84810,175788,140630.4,87894,-17578.8,0,7710
5977482,2015,413,53940,67425,242730,97092,121365,72819,145638,-13485
5977483,2015,202,31800,29680,89040,44520,8904,0,35616,2120
5977484,2015,761,440100,430320,176040,105624,88020,52812,35208,9780
5977485,2015,NA,9440,12390,944,660.8,94.4,188.8,566.4,-2950
5977486,2015,644,142240,68580,298704,209092.8,29870.4,29870.4,179222.4,73660
5977487,2015,473,17480,6555,48944,29366.4,9788.8,0,29366.4,10925
5977488,2015,879,5320,4560,25536,15321.6,2553.6,2553.6,5107.2,760
5977489,2015,867,58170,99720,5817,4071.9,581.7,2326.8,2326.8,-41550
5977490,2015,192,73760,96810,199152,119491.2,79660.8,59745.6,39830.4,-23050
5977491,2015,53,167500,321600,804000,321600,160800,-80400,0,-154100
5977492,2015,21,245960,480740,934648,747718.4,373859.2,280394.4,186929.6,-234780
5977493,2015,715,129840,62215,584280,233712,233712,58428,233712,67625
5977494,2015,134,309600,151360,1424160,854496,569664,-142416,0,158240
5977495,2015,310,112860,106590,553014,331808.4,55301.4,165904.2,221205.6,6270
5977496,2015,789,98850,92260,385515,154206,154206,154206,231309,6590
5977497,2015,435,374640,367950,337176,236023.2,101152.8,67435.2,134870.4,6690
5977498,2015,617,36040,40545,97308,48654,29192.4,-9730.8,0,-4505
5977499,2015,648,33320,64260,49980,39984,14994,0,29988,-30940
5977500,2015,194,119880,164835,23976,19180.8,4795.2,4795.2,9590.4,-44955
5977501,2015,385,177930,342680,551583,220633.2,55158.3,55158.3,220633.2,-164750
5977502,2015,829,192900,186470,231480,92592,NA,NA,0,6430
5977503,2015,438,4500,8640,10800,6480,2160,NA,6480,-4140
5977504,2015,148,130000,126750,403000,NA,40300,40300,161200,3250
5977505,2015,719,22560,22090,33840,27072,16920,13536,20304,470
5977506,2015,752,13500,12600,32400,19440,16200,12960,12960,900
5977507,2015,821,14760,27060,47232,33062.4,18892.8,4723.2,28339.2,-12300
5977508,2015,422,282880,277440,1103232,882585.6,441292.8,441292.8,220646.4,5440
5977509,2015,303,487200,718620,2241120,1120560,224112,672336,448224,-231420
5977510,2015,206,92200,87590,433340,216670,43334,86668,86668,4610
5977511,2015,210,29560,44340,11824,7094.4,4729.6,3547.2,4729.6,-14780
5977512,2015,54,445440,218080,712704,356352,285081.6,142540.8,142540.8,227360
5977513,2015,800,43200,20400,21600,10800,10800,6480,4320,22800
5977514,2015,238,5330,0,15457,12365.6,1545.7,-1545.7,0,5330
5977515,2015,773,26240,34440,65600,45920,19680,6560,13120,-8200
5977516,2015,913,92640,169840,NA,33350.4,25012.8,25012.8,33350.4,-77200
5977517,2015,262,50080,43820,80128,56089.6,32051.2,24038.4,48076.8,6260
5977518,2015,605,39900,66500,35910,14364,3591,-3591,0,NA
5977519,2015,875,76080,36455,106512,85209.6,10651.2,42604.8,42604.8,39625
5977520,2015,254,175500,169000,105300,63180,52650,10530,42120,6500
5977521,2015,531,97560,47425,39024,27316.8,NA,0,7804.8,50135
5977522,2015,56,145200,139150,450120,180048,225060,135036,90024,6050
5977523,2015,377,35340,14725,116622,46648.8,34986.6,23324.4,23324.4,20615
5977524,2015,279,78120,151900,70308,42184.8,35154,21092.4,28123.2,-73780
5977525,2015,561,152600,289940,106820,42728,53410,10682,64092,-137340
5977526,2015,105,34320,30030,123552,98841.6,49420.8,0,NA,4290
5977527,2015,855,142200,199080,412380,288666,82476,164952,164952,-56880
5977528,2015,455,51900,50170,46710,23355,9342,4671,28026,1730
5977529,2015,841,142800,208845,257040,128520,102816,-25704,0,-66045
5977530,2015,651,34400,49020,113520,56760,45408,45408,68112,-14620
5977531,2015,48,46930,64980,98553,78842.4,49276.5,0,39421.2,-18050
5977532,2015,636,202680,98525,972864,486432,291859.2,0,583718.4,104155
5977533,2015,161,6120,4590,27540,22032,11016,5508,5508,1530
5977534,2015,59,136250,65400,626750,376050,313375,250700,250700,70850
5977535,2015,838,186000,182280,372000,260400,37200,0,223200,3720
5977536,2015,747,51240,43920,189588,75835.2,56876.4,37917.6,113752.8,7320
5977537,2015,685,65600,118080,78720,47232,31488,0,47232,-52480
5977538,2015,327,116910,56290,128601,51440.4,38580.3,51440.4,25720.2,60620
5977539,2015,788,302500,NA,363000,217800,36300,36300,217800,-290400
5977540,2015,399,308400,454890,1048560,838848,314568,419424,419424,-146490
5977541,2015,499,127660,184125,140426,56170.4,14042.6,14042.6,84255.6,-56465
5977542,2015,132,135900,253680,339750,237825,101925,67950,203850,-117780
5977543,2015,395,11000,5000,51700,36190,10340,5170,10340,6000
5977544,2015,425,348480,169400,871200,522720,261360,87120,174240,179080
5977545,2015,757,5620,1405,6182,4945.6,2472.8,1854.6,2472.8,4215
5977546,2015,370,31600,35550,28440,17064,14220,8532,11376,-3950
5977547,2015,744,12870,8580,25740,12870,2574,-2574,0,4290
5977548,2015,193,16520,7670,62776,37665.6,31388,0,12555.2,8850
5977549,2015,943,19920,19920,21912,17529.6,6573.6,0,4382.4,0
5977550,2015,196,90960,130755,382032,305625.6,38203.2,114609.6,76406.4,-39795
5977551,2015,900,266700,520700,160020,80010,64008,64008,96012,-254000
5977552,2015,182,264600,385875,793800,476280,158760,317520,158760,-121275
5977553,2015,407,9780,6520,46944,23472,14083.2,9388.8,28166.4,3260
5977554,2015,717,14190,6880,32637,19582.2,6527.4,9791.1,19582.2,7310
5977555,2015,169,323750,471750,744625,297850,297850,297850,148925,-148000
5977556,2015,460,1500,500,1500,750,150,300,600,1000
5977557,2015,269,30080,11280,54144,43315.2,16243.2,5414.4,21657.6,18800
5977558,2015,186,57860,52600,248798,199038.4,49759.6,74639.4,149278.8,5260
5977559,2015,991,207360,397440,725760,435456,290304,290304,145152,-190080
5977560,2015,561,9420,7850,12246,6123,4898.4,1224.6,7347.6,1570
5977561,2015,144,35080,13155,94716,37886.4,37886.4,37886.4,37886.4,21925
5977562,2015,862,32000,36000,25600,17920,12800,0,5120,-4000
5977563,2015,35,43200,39600,216000,108000,21600,0,129600,3600
5977564,2015,323,217440,416760,913248,365299.2,365299.2,91324.8,547948.8,-199320
5977565,2015,730,49980,95200,9996,6997.2,999.6,2998.8,5997.6,-45220
5977566,2015,306,350640,511350,455832,273499.2,136749.6,-45583.2,0,-160710
5977567,2015,423,109560,49800,262944,131472,105177.6,-26294.4,0,59760
5977568,2015,48,200200,294840,460460,368368,184184,0,276276,-94640
5977569,2015,45,9880,4940,6916,4149.6,2074.8,-691.6,0,4940
5977570,2015,628,60840,118300,231192,184953.6,46238.4,0,46238.4,-57460
5977571,2015,534,290160,564200,290160,203112,29016,58032,174096,-274040
5977572,2015,85,40400,32320,173720,86860,17372,0,NA,8080
5977573,2015,446,75100,101385,345460,207276,69092,103638,69092,-26285
5977574,2015,179,74400,69440,96720,38688,38688,38688,58032,4960
5977575,2015,311,49600,59520,34720,13888,6944,3472,13888,-9920
5977576,2015,517,104400,153990,104400,52200,41760,0,41760,-49590
5977577,2015,991,225750,325080,180600,126420,54180,-18060,0,-99330
5977578,2015,451,49920,65520,139776,83865.6,13977.6,0,27955.2,-15600
5977579,2015,638,60550,117640,187705,75082,75082,0,37541,-57090
5977580,2015,572,152360,149430,213304,149312.8,85321.6,21330.4,42660.8,2930
5977581,2015,550,13320,18315,6660,5328,2664,1998,1332,-4995
